,student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json,addr_city,addr_district,addr_postal,parsed_json,hobbies,skills.tech.python,skills.tech.excel,skills.tech.sql,skills.soft,family.siblings,family.income.father,family.income.mother,device1_type,device1_brand,device1_year,device2_type,device2_brand,device2_year
184,185,,18,Unknown,64.0,+1-886-548-7868,Brownchester,,2021-03-29 23:45:46,Data science,,pending,0.0,excellent,95.0,1977-07-30 00:00:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""partner"", ""smile""], ""skills"": {""tech"": {""python"": 4, ""excel"": 1, ""sql"": 2}, ""soft"": [""movement"", ""knowledge""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 674, ""mother"": 715}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2023}]}",,,,"{'hobbies': ['partner', 'smile'], 'skills': {'tech': {'python': 4, 'excel': 1, 'sql': 2}, 'soft': ['movement', 'knowledge']}, 'family': {'siblings': 2, 'income': {'father': 674, 'mother': 715}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Samsung', 'year': 2023}]}","partner,smile",4.0,1.0,2.0,"movement,knowledge",2.0,674.0,715.0,laptop,HP,2021.0,phone,Samsung,2023.0
185,186,Michael Taylor,19,Unknown,95.0,+1-917-224-8049,South Jamie,yfreeman@moralesmartin.com,2024-06-13 01:04:00,Data science,95.0,active,1.46,average,81.0,2023-10-26 10:29:45,"2870 Gamble Fall, Fordview","{""hobbies"": [""foreign"", ""foot""], ""skills"": {""tech"": {""python"": 1, ""excel"": 2, ""sql"": 1}, ""soft"": [""themselves"", ""medical""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 1007, ""mother"": 565}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2021}]}",,,,"{'hobbies': ['foreign', 'foot'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 1}, 'soft': ['themselves', 'medical']}, 'family': {'siblings': 5, 'income': {'father': 1007, 'mother': 565}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]}","foreign,foot",1.0,2.0,1.0,"themselves,medical",5.0,1007.0,565.0,laptop,HP,2021.0,phone,Samsung,2021.0
186,187,,19,Female,75.0,+1-969-133-8568,Castromouth,trevor37@jordan.com,2021-08-12 15:28:09,Data science,,active,3.7,,104.0,1980-04-19 00:00:00,"Apartment 13, Marymouth district, Tashkent, UZ, 100299","{""hobbies"": [""population"", ""instead""], ""skills"": {""tech"": {""python"": 1, ""excel"": 2, ""sql"": 1}, ""soft"": [""pay"", ""field""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 396, ""mother"": 566}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2018}]}",Tashkent, Marymouth,100299,"{'hobbies': ['population', 'instead'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 1}, 'soft': ['pay', 'field']}, 'family': {'siblings': 4, 'income': {'father': 396, 'mother': 566}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2017}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]}","population,instead",1.0,2.0,1.0,"pay,field",4.0,396.0,566.0,laptop,Lenovo,2017.0,phone,Xiaomi,2018.0
187,188,Gregory Duffy,20,Female,77.0,+1-934-223-9510,New Ashleyburgh,,2002-07-06 00:00:00,Data science,,active,,average,291.0,2021-03-02 00:56:44,"540 Gonzalez Junction Apt. 632, Nelsonview","{""hobbies"": [""series"", ""really""], ""skills"": {""tech"": {""python"": 1, ""excel"": 2, ""sql"": 2}, ""soft"": [""employee"", ""face""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 766, ""mother"": 743}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2023}]}",,,,"{'hobbies': ['series', 'really'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 2}, 'soft': ['employee', 'face']}, 'family': {'siblings': 1, 'income': {'father': 766, 'mother': 743}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]}","series,really",1.0,2.0,2.0,"employee,face",1.0,766.0,743.0,laptop,Lenovo,2021.0,phone,Xiaomi,2023.0
188,189,Jennifer Delgado,20,Unknown,66.0,+1-928-832-2978,Robinsonchester,,2003-02-21 14:59:00,Data science,,pending,3.7,excellent,108.0,2000-03-27 21:34:00,"New Sean 1-kv, dom 18, Tashkent","{""hobbies"":[""truth"", ""young""]}",Tashkent,,,"{'hobbies': ['truth', 'young']}","truth,young",,,,,,,,,,,,,
189,190,Kurt Price,18,Female,85.0,+1-956-082-1206,Ashleyburgh,peter22@gmail.com,2022-08-08 10:00:00,Data science,,inactive,,good,256.0,1970-05-16 20:54:00,"Jonesstad 28-kv, dom 20, Tashkent","{""hobbies"": [""teach"", ""federal""], ""skills"": {""tech"": {""python"": 5, ""excel"": 2, ""sql"": 5}, ""soft"": [""create"", ""have""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 419, ""mother"": 744}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2023}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2024}]}",Tashkent,,,"{'hobbies': ['teach', 'federal'], 'skills': {'tech': {'python': 5, 'excel': 2, 'sql': 5}, 'soft': ['create', 'have']}, 'family': {'siblings': 2, 'income': {'father': 419, 'mother': 744}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]}","teach,federal",5.0,2.0,5.0,"create,have",2.0,419.0,744.0,laptop,Lenovo,2023.0,phone,Apple,2024.0
190,191,John West,18,Unknown,90.0,,New Charles,carterjeffrey@sullivan.com,1982-11-03 11:02:00,Data_sciense,,inactive,,good,117.0,1987-09-05 00:00:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"":[""human"", ""nice""]}",,,,"{'hobbies': ['human', 'nice']}","human,nice",,,,,,,,,,,,,
191,192,Scott Bradley,21,Female,82.0,,New Patriciaborough,smallrachel@yahoo.com,1994-09-19 00:00:00,Data science,,inactive,3.7,good,100.0,2012-03-26 04:33:00,"5846 Erin Glens, Port Kristen","{""hobbies"": [""them"", ""clear""], ""skills"": {""tech"": {""python"": 4, ""excel"": 4, ""sql"": 4}, ""soft"": [""become"", ""run""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 339, ""mother"": 584}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2018}]}",,,,"{'hobbies': ['them', 'clear'], 'skills': {'tech': {'python': 4, 'excel': 4, 'sql': 4}, 'soft': ['become', 'run']}, 'family': {'siblings': 1, 'income': {'father': 339, 'mother': 584}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2017}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]}","them,clear",4.0,4.0,4.0,"become,run",1.0,339.0,584.0,laptop,Lenovo,2017.0,phone,Xiaomi,2018.0
192,193,Mrs. Kelly Turner,20,Male,92.0,+1-512-365-9050,East Willie,ali@gmail.com,1993-09-24 00:00:00,Data science,,pending,1.12,excellent,214.0,1984-07-12 09:27:50,"Apartment 28, Jillianview district, Tashkent, UZ, 100658","{""hobbies"": [""inside"", ""become""], ""skills"": {""tech"": {""python"": 4, ""excel"": 2, ""sql"": 3}, ""soft"": [""forget"", ""space""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 1211, ""mother"": 701}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2023}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2021}]}",Tashkent, Jillianview,100658,"{'hobbies': ['inside', 'become'], 'skills': {'tech': {'python': 4, 'excel': 2, 'sql': 3}, 'soft': ['forget', 'space']}, 'family': {'siblings': 2, 'income': {'father': 1211, 'mother': 701}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2023}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]}","inside,become",4.0,2.0,3.0,"forget,space",2.0,1211.0,701.0,laptop,Lenovo,2023.0,phone,Samsung,2021.0
193,194,Kristen Mercer,20,Female,86.0,+1-786-428-6152,Frankmouth,,2018-03-29 03:18:03,Data science,,inactive,,,97.0,2007-09-16 16:23:00,UZ 100904 Tashkent Xavierton,"{""hobbies"": [""sport"", ""office""], ""skills"": {""tech"": {""python"": 5, ""excel"": 4, ""sql"": 4}, ""soft"": [""himself"", ""those""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 487, ""mother"": 978}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2021}]}",Tashkent,,100904,"{'hobbies': ['sport', 'office'], 'skills': {'tech': {'python': 5, 'excel': 4, 'sql': 4}, 'soft': ['himself', 'those']}, 'family': {'siblings': 4, 'income': {'father': 487, 'mother': 978}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2015}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]}","sport,office",5.0,4.0,4.0,"himself,those",4.0,487.0,978.0,laptop,HP,2015.0,phone,Samsung,2021.0
194,195,,20,Female,62.0,+1-154-591-9657,South Christopherbury,,2025-03-18 00:00:00,Python,,active,3.69,excellent,166.0,2023-03-29 23:18:22,"8258 Kristin Place, Allenview","{""hobbies"": [""base"", ""either""], ""skills"": {""tech"": {""python"": 2, ""excel"": 5, ""sql"": 4}, ""soft"": [""reach"", ""white""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 874, ""mother"": 1078}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2018}]}",,,,"{'hobbies': ['base', 'either'], 'skills': {'tech': {'python': 2, 'excel': 5, 'sql': 4}, 'soft': ['reach', 'white']}, 'family': {'siblings': 0, 'income': {'father': 874, 'mother': 1078}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]}","base,either",2.0,5.0,4.0,"reach,white",0.0,874.0,1078.0,laptop,HP,2019.0,phone,Xiaomi,2018.0
195,196,,0,Female,65.0,+1-708-629-3145,New Virginiamouth,,2022-01-28 11:05:20,Data science,,pending,4.5,,160.0,2020-12-22 13:41:32,UZ 100451 Tashkent North Stephanieborough,"{""hobbies"": [""again"", ""wish""], ""skills"": {""tech"": {""python"": 1, ""excel"": 2, ""sql"": 4}, ""soft"": [""our"", ""many""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 975, ""mother"": 1213}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2018}]}",Tashkent,,100451,"{'hobbies': ['again', 'wish'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 4}, 'soft': ['our', 'many']}, 'family': {'siblings': 0, 'income': {'father': 975, 'mother': 1213}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}","again,wish",1.0,2.0,4.0,"our,many",0.0,975.0,1213.0,laptop,HP,2020.0,phone,Samsung,2018.0
196,197,,20,Unknown,51.0,+1-405-325-5445,Bradfordborough,ali@gmail.com,2024-10-13 19:41:04,Data science,,pending,,good,209.0,2022-12-24 14:58:19,"BROKEN,ADDRESS,DATA,,,","{""hobbies"":[""actually"", ""who""]}",,,,"{'hobbies': ['actually', 'who']}","actually,who",,,,,,,,,,,,,
197,198,Kayla Graham,20,Female,58.0,+1-953-363-8192,Lake Christinehaven,,1994-10-17 00:00:00,Python,80.0,active,3.7,excellent,65.0,2005-03-19 00:00:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"":[""official"", ""picture""]}",,,,"{'hobbies': ['official', 'picture']}","official,picture",,,,,,,,,,,,,
198,199,Sheila Stafford,18,Unknown,66.0,,Hamiltonstad,,1979-10-12 03:48:35,Data science,,inactive,0.0,excellent,146.0,1974-12-28 00:00:00,"New Josephville 1-kv, dom 23, Tashkent","{""hobbies"": [""will"", ""prove""], ""skills"": {""tech"": {""python"": 5, ""excel"": 2, ""sql"": 2}, ""soft"": [""rather"", ""reflect""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 1178, ""mother"": 319}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2023}]}",Tashkent,,,"{'hobbies': ['will', 'prove'], 'skills': {'tech': {'python': 5, 'excel': 2, 'sql': 2}, 'soft': ['rather', 'reflect']}, 'family': {'siblings': 0, 'income': {'father': 1178, 'mother': 319}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]}","will,prove",5.0,2.0,2.0,"rather,reflect",0.0,1178.0,319.0,laptop,Lenovo,2022.0,phone,Apple,2023.0
199,200,Tyler Ramos,20,Female,,,New Christina,michael32@williams.com,1985-02-05 00:00:00,Python,,active,3.91,average,111.0,2021-06-25 20:03:57,"Michaelborough 6-kv, dom 31, Tashkent","{""hobbies"": [""media"", ""bill""], ""skills"": {""tech"": {""python"": 5, ""excel"": 1, ""sql"": 2}, ""soft"": [""dog"", ""red""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 832, ""mother"": 485}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2018}]}",Tashkent,,,"{'hobbies': ['media', 'bill'], 'skills': {'tech': {'python': 5, 'excel': 1, 'sql': 2}, 'soft': ['dog', 'red']}, 'family': {'siblings': 3, 'income': {'father': 832, 'mother': 485}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]}","media,bill",5.0,1.0,2.0,"dog,red",3.0,832.0,485.0,laptop,Dell,2015.0,phone,Xiaomi,2018.0
200,201,,20,Female,,,Matthewtown,jamie54@patelcarter.biz,2016-02-19 00:00:00,Data science,,active,2.45,good,264.0,1981-10-17 06:37:28,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,,,,,
201,202,Hayley Martinez,18,Female,90.0,+1-928-592-7556,Port Paulville,,2023-10-11 02:36:48,Data science,,inactive,,excellent,299.0,1988-01-27 00:00:00,UZ 100922 Tashkent East Nicholas,"{""hobbies"": [""skin"", ""once""], ""skills"": {""tech"": {""python"": 4, ""excel"": 4, ""sql"": 5}, ""soft"": [""capital"", ""note""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 709, ""mother"": 492}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2024}]}",Tashkent,,100922,"{'hobbies': ['skin', 'once'], 'skills': {'tech': {'python': 4, 'excel': 4, 'sql': 5}, 'soft': ['capital', 'note']}, 'family': {'siblings': 5, 'income': {'father': 709, 'mother': 492}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]}","skin,once",4.0,4.0,5.0,"capital,note",5.0,709.0,492.0,laptop,Lenovo,2016.0,phone,Samsung,2024.0
202,203,,20,Female,90.0,+1-249-342-8347,Lake Robertbury,,2016-12-30 00:00:00,Python,,inactive,0.0,good,93.0,2000-03-16 00:00:00,"094 Mark Fork, Matthewmouth","{""hobbies"": [""south"", ""address""], ""skills"": {""tech"": {""python"": 1, ""excel"": 4, ""sql"": 1}, ""soft"": [""reflect"", ""ready""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 230, ""mother"": 298}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2018}]}",,,,"{'hobbies': ['south', 'address'], 'skills': {'tech': {'python': 1, 'excel': 4, 'sql': 1}, 'soft': ['reflect', 'ready']}, 'family': {'siblings': 0, 'income': {'father': 230, 'mother': 298}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]}","south,address",1.0,4.0,1.0,"reflect,ready",0.0,230.0,298.0,laptop,Dell,2021.0,phone,Xiaomi,2018.0
203,204,,0,Female,90.0,,Port Laurenborough,,1981-02-01 00:00:00,Data science,,inactive,,good,160.0,2011-03-28 01:47:28,"Charlesburgh 23-kv, dom 41, Tashkent","{""hobbies"":[""image"", ""quality""]}",Tashkent,,,"{'hobbies': ['image', 'quality']}","image,quality",,,,,,,,,,,,,
204,205,Kathryn Allen,20,Female,95.0,+1-361-770-0621,New Kevinton,ali@gmail.com,1977-02-10 00:00:00,Python,77.0,pending,3.7,excellent,145.0,2019-08-10 00:00:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""ground"", ""whether""], ""skills"": {""tech"": {""python"": 1, ""excel"": 1, ""sql"": 1}, ""soft"": [""performance"", ""shoulder""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 958, ""mother"": 999}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2021}]}",,,,"{'hobbies': ['ground', 'whether'], 'skills': {'tech': {'python': 1, 'excel': 1, 'sql': 1}, 'soft': ['performance', 'shoulder']}, 'family': {'siblings': 4, 'income': {'father': 958, 'mother': 999}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]}","ground,whether",1.0,1.0,1.0,"performance,shoulder",4.0,958.0,999.0,laptop,Lenovo,2024.0,phone,Xiaomi,2021.0
205,206,Tyler Wright,20,Unknown,95.0,,Lucasland,,1972-02-09 04:43:00,Python,,pending,,,69.0,1979-09-20 09:03:00,"Apartment 42, Smithborough district, Tashkent, UZ, 100017","{""hobbies"": [""child"", ""yard""], ""skills"": {""tech"": {""python"": 4, ""excel"": 4, ""sql"": 4}, ""soft"": [""half"", ""address""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 260, ""mother"": 371}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2024}]}",Tashkent, Smithborough,100017,"{'hobbies': ['child', 'yard'], 'skills': {'tech': {'python': 4, 'excel': 4, 'sql': 4}, 'soft': ['half', 'address']}, 'family': {'siblings': 0, 'income': {'father': 260, 'mother': 371}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2017}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]}","child,yard",4.0,4.0,4.0,"half,address",0.0,260.0,371.0,laptop,Lenovo,2017.0,phone,Samsung,2024.0
206,207,Stephen Gordon,21,Female,90.0,+1-890-179-1407,East Monicastad,tdonovan@hall.biz,1975-08-14 00:00:00,Data science,,pending,,good,131.0,1982-08-05 00:00:00,"00705 Terrance Street Apt. 121, Christinaport","{""hobbies"": [""training"", ""while""], ""skills"": {""tech"": {""python"": 2, ""excel"": 5, ""sql"": 2}, ""soft"": [""threat"", ""off""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 824, ""mother"": 1000}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2022}]}",,,,"{'hobbies': ['training', 'while'], 'skills': {'tech': {'python': 2, 'excel': 5, 'sql': 2}, 'soft': ['threat', 'off']}, 'family': {'siblings': 5, 'income': {'father': 824, 'mother': 1000}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]}","training,while",2.0,5.0,2.0,"threat,off",5.0,824.0,1000.0,laptop,HP,2016.0,phone,Apple,2022.0
207,208,Pedro Mcdaniel,0,Male,72.0,+1-898-114-0950,Lake Linda,garciapamela@gmail.com,2018-03-09 00:00:00,Python,,pending,1.08,average,87.0,1983-12-01 00:00:00,UZ 100020 Tashkent South Anthony,"{""hobbies"":[""attention"", ""employee""]}",Tashkent,,100020,"{'hobbies': ['attention', 'employee']}","attention,employee",,,,,,,,,,,,,
208,209,Margaret Peters,19,Female,90.0,+1-790-556-3076,Lake Jenniferville,melissajohnston@gmail.com,2013-09-23 09:00:00,Data science,,inactive,3.7,excellent,239.0,1979-10-30 00:00:00,UZ 100583 Tashkent Robertmouth,,Tashkent,,100583,,,,,,,,,,,,,,,
209,210,,0,Male,90.0,+1-917-265-1917,New Christopher,,2022-04-12 21:36:00,Python,,inactive,,average,184.0,2010-12-22 04:56:00,"Meaganchester 4-kv, dom 34, Tashkent","{""hobbies"": [""sound"", ""respond""], ""skills"": {""tech"": {""python"": 5, ""excel"": 5, ""sql"": 5}, ""soft"": [""author"", ""join""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 667, ""mother"": 864}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2019}]}",Tashkent,,,"{'hobbies': ['sound', 'respond'], 'skills': {'tech': {'python': 5, 'excel': 5, 'sql': 5}, 'soft': ['author', 'join']}, 'family': {'siblings': 3, 'income': {'father': 667, 'mother': 864}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]}","sound,respond",5.0,5.0,5.0,"author,join",3.0,667.0,864.0,laptop,Dell,2024.0,phone,Apple,2019.0
210,211,Thomas Spence,20,Unknown,,,Baileymouth,,2011-09-27 21:52:14,Python,,inactive,0.0,good,257.0,2008-01-27 00:00:00,"8175 Davis Mountains, Lake James","{""hobbies"":[""seven"", ""real""]}",,,,"{'hobbies': ['seven', 'real']}","seven,real",,,,,,,,,,,,,
211,212,Ashley Fuller,21,Male,70.0,+1-079-229-5034,Timothyborough,,2023-07-08 23:11:13,Python,,active,0.0,excellent,54.0,2021-01-10 04:22:02,"Apartment 38, Rachelport district, Tashkent, UZ, 100706","{""hobbies"": [""baby"", ""age""], ""skills"": {""tech"": {""python"": 2, ""excel"": 2, ""sql"": 2}, ""soft"": [""after"", ""production""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 763, ""mother"": 642}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2018}]}",Tashkent, Rachelport,100706,"{'hobbies': ['baby', 'age'], 'skills': {'tech': {'python': 2, 'excel': 2, 'sql': 2}, 'soft': ['after', 'production']}, 'family': {'siblings': 3, 'income': {'father': 763, 'mother': 642}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]}","baby,age",2.0,2.0,2.0,"after,production",3.0,763.0,642.0,laptop,Lenovo,2022.0,phone,Apple,2018.0
212,213,Megan Lambert,18,Male,75.0,+1-355-954-5695,New Michael,ali@gmail.com,2022-11-28 22:39:46,Python,,pending,,,151.0,2018-07-17 00:00:00,"Apartment 27, New Brianshire district, Tashkent, UZ, 100123","{""hobbies"": [""avoid"", ""action""], ""skills"": {""tech"": {""python"": 2, ""excel"": 5, ""sql"": 4}, ""soft"": [""today"", ""interesting""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 221, ""mother"": 973}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2019}]}",Tashkent, New Brianshire,100123,"{'hobbies': ['avoid', 'action'], 'skills': {'tech': {'python': 2, 'excel': 5, 'sql': 4}, 'soft': ['today', 'interesting']}, 'family': {'siblings': 0, 'income': {'father': 221, 'mother': 973}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]}","avoid,action",2.0,5.0,4.0,"today,interesting",0.0,221.0,973.0,laptop,HP,2019.0,phone,Apple,2019.0
